"course_code","sdg_number","sdg_name","addressed","justification","timestamp"
"COMP6714","4","Quality Education","Yes","The course provides advanced technical education in Information Retrieval and Web Search, contributing to knowledge and skills development.","2025-04-30 06:17:24.614936"
"COMP6714","9","Industry, Innovation and Infrastructure","Yes","The course focuses on the technical aspects of building and understanding information retrieval systems and web search engines, which are key components of digital infrastructure and innovation.","2025-04-30 06:17:24.614945"
"COMP6714","0","analysed","analysed","analysed","2025-04-30 06:17:24.615729"
"JURD7777","4","Quality Education","Yes","The course is a postgraduate law internship providing practical experience and developing professional skills.","2025-04-30 06:17:26.359035"
"JURD7777","8","Decent Work and Economic Growth","Yes","The course focuses on developing professional workplace skills and is a stepping stone into a graduate career, contributing to decent work.","2025-04-30 06:17:26.359044"
"JURD7777","16","Peace, Justice and Strong Institutions","Yes","The course involves legal research, advocacy, and understanding the administration of law, policy, and the legal profession, directly relating to justice and strong institutions.","2025-04-30 06:17:26.359047"
"JURD7777","0","analysed","analysed","analysed","2025-04-30 06:17:26.359892"
"MDIA5031","4","Quality Education","Yes","The course is a postgraduate university course providing education in research methodologies and methods.","2025-04-30 06:17:27.893125"
"MDIA5031","16","Peace, Justice and Strong Institutions","Yes","The course focuses on research in communication industries, including journalism, which can contribute to informed public discourse and accountability.","2025-04-30 06:17:27.893140"
"MDIA5031","0","analysed","analysed","analysed","2025-04-30 06:17:27.894404"
"EDST5443","4","Quality Education","Yes","The entire course is focused on improving assessment practices in education, which directly contributes to quality education.","2025-04-30 06:17:30.186819"
"EDST5443","10","Reduced Inequalities","Yes","The course discusses differentiated strategies to meet the specific learning needs of students across the full range of abilities and using assessment to adapt teaching to meet individual learning characteristics, contributing to reducing inequalities in education.","2025-04-30 06:17:30.186829"
"EDST5443","17","Partnerships for the Goals","Yes","The course includes a session on establishing home-school collaboration and engaging with stakeholders to enhance community trust and support student learning, which aligns with building partnerships.","2025-04-30 06:17:30.186832"
"EDST5443","0","analysed","analysed","analysed","2025-04-30 06:17:30.187750"
"ARTS2633","4","Quality Education","Yes","The course provides undergraduate education in Japanese culture and history, contributing to quality education.","2025-04-30 06:17:32.295608"
"ARTS2633","0","analysed","analysed","analysed","2025-04-30 06:17:32.296889"
"BIOM9410","3","Good Health and Well-being","Yes","The course focuses on the regulatory requirements of biomedical technology, which directly relates to ensuring the safety and efficacy of medical devices, contributing to improved health outcomes.","2025-04-30 06:17:35.061593"
"BIOM9410","4","Quality Education","Yes","The course provides specialized education in biomedical engineering and regulatory affairs, contributing to the development of skilled professionals in this field.","2025-04-30 06:17:35.061606"
"BIOM9410","8","Decent Work and Economic Growth","Yes","Understanding regulatory requirements is crucial for the medical technology industry, supporting the development and marketing of devices, which contributes to economic growth and job creation.","2025-04-30 06:17:35.061610"
"BIOM9410","9","Industry, Innovation and Infrastructure","Yes","The course is directly related to the medical technology industry, focusing on the regulatory framework necessary for innovation and the development of new medical devices.","2025-04-30 06:17:35.061614"
"BIOM9410","12","Responsible Consumption and Production","Yes","The course emphasizes the importance of quality standards and regulatory compliance in the production of medical devices, promoting responsible practices within the industry.","2025-04-30 06:17:35.061617"
"BIOM9410","17","Partnerships for the Goals","Yes","The course involves guest lectures from industry leaders and emphasizes the importance of liaising with regulatory bodies, highlighting the need for collaboration between academia, industry, and government for effective regulation.","2025-04-30 06:17:35.061621"
"BIOM9410","0","analysed","analysed","analysed","2025-04-30 06:17:35.062720"
"OPTM8512","3","Good Health and Well-being","Yes","The course focuses on clinical optometry, which directly contributes to eye health and overall well-being by diagnosing and managing visual problems.","2025-04-30 06:17:37.620638"
"OPTM8512","4","Quality Education","Yes","The course provides specialized education and training in optometry, aiming to meet professional competency standards.","2025-04-30 06:17:37.620651"
"OPTM8512","8","Decent Work and Economic Growth","Yes","The course prepares students for a profession (optometrist) which contributes to the workforce and economic activity.","2025-04-30 06:17:37.620655"
"OPTM8512","10","Reduced Inequalities","Yes","By providing access to eye care training, the course contributes to addressing potential inequalities in access to healthcare services, particularly eye care.","2025-04-30 06:17:37.620659"
"OPTM8512","0","analysed","analysed","analysed","2025-04-30 06:17:37.621890"
"LAWS3133","4","Quality Education","Yes","The course provides specialized legal education in banking law.","2025-04-30 06:17:39.975253"
"LAWS3133","8","Decent Work and Economic Growth","Yes","Understanding banking law and regulation is relevant to economic growth and the financial sector.","2025-04-30 06:17:39.975260"
"LAWS3133","9","Industry, Innovation and Infrastructure","Yes","The course includes topics on FinTech and RegTech, which relate to innovation in the financial industry.","2025-04-30 06:17:39.975262"
"LAWS3133","16","Peace, Justice and Strong Institutions","Yes","The course focuses on banking law and regulation, which contributes to strong institutions and access to justice within the financial system.","2025-04-30 06:17:39.975267"
"LAWS3133","0","analysed","analysed","analysed","2025-04-30 06:17:39.975856"
"ZEIT3805","4","Quality Education","Yes","The course provides technical education and training in airport operations and systems.","2025-04-30 06:17:42.360225"
"ZEIT3805","9","Industry, Innovation and Infrastructure","Yes","The course focuses on airport operations and systems, which are critical infrastructure for transportation and economic activity.","2025-04-30 06:17:42.360236"
"ZEIT3805","11","Sustainable Cities and Communities","Yes","The course includes topics on sustainable and green airports, addressing the environmental impact of airport operations.","2025-04-30 06:17:42.360240"
"ZEIT3805","13","Climate Action","Yes","The course discusses the environmental impact of airports and strategies to manage it, which relates to climate action.","2025-04-30 06:17:42.360245"
"ZEIT3805","16","Peace, Justice and Strong Institutions","Yes","The course covers airport safety and security management systems, contributing to safer and more secure infrastructure and potentially stronger institutions responsible for these areas.","2025-04-30 06:17:42.360249"
