course_code,sdg_number,sdg_name,addressed,justification,timestamp
MGMT2102,4,Quality Education,Yes,Course provides business education focused on cross-cultural management skills,2024-11-16 20:56:16.981901
MGMT2102,5,Gender Equality,No,Not explicitly addressed in course content,2024-11-16 20:56:16.981912
MGMT2102,8,Decent Work and Economic Growth,Yes,Focuses on effective global business management and cross-cultural workplace skills,2024-11-16 20:56:16.981914
MGMT2102,10,Reduced Inequalities,Yes,Addresses cultural differences and promotes inclusive management practices across cultures,2024-11-16 20:56:16.981916
MGMT2102,16,"Peace, Justice and Strong Institutions",Yes,Promotes cross-cultural understanding and ethical business practices across borders,2024-11-16 20:56:16.981919
MGMT2102,17,Partnerships for the Goals,Yes,Emphasizes international collaboration and cross-cultural business relationships,2024-11-16 20:56:16.981921
AGSM6321,4,Quality Education,Yes,Course provides postgraduate business education in corporate finance,2024-11-16 20:56:21.078777
AGSM6321,8,Decent Work and Economic Growth,Yes,Teaches financial analysis and business development skills,2024-11-16 20:56:21.078788
AGSM6321,9,Industry Innovation and Infrastructure,Yes,Covers evaluation of business ventures and financial instruments,2024-11-16 20:56:21.078791
AGSM6321,12,Responsible Consumption and Production,Yes,Includes responsible business practice as learning outcome,2024-11-16 20:56:21.078793
AGSM6321,16,Peace Justice and Strong Institutions,Yes,Emphasizes corporate governance and ethical financial practices,2024-11-16 20:56:21.078795
AGSM6321,17,Partnerships for the Goals,Yes,Includes group work and collaborative learning components,2024-11-16 20:56:21.078798
MGMT5603,4,Quality Education,Yes,Course provides postgraduate business education with focus on global strategy and management,2024-11-16 20:56:25.788784
MGMT5603,8,Decent Work and Economic Growth,Yes,Focuses on global business strategy and economic decision-making for organizations,2024-11-16 20:56:25.788796
MGMT5603,9,Industry Innovation and Infrastructure,Yes,Covers industry analysis and strategic management of global enterprises,2024-11-16 20:56:25.788800
MGMT5603,10,Reduced Inequalities,Yes,Addresses global cultural competence and responsible business practices across different contexts,2024-11-16 20:56:25.788802
MGMT5603,12,Responsible Consumption and Production,Yes,Includes content on responsible business practices and ethical considerations,2024-11-16 20:56:25.788805
MGMT5603,16,Peace Justice and Strong Institutions,Yes,Covers corporate governance and ethical business conduct in international contexts,2024-11-16 20:56:25.788808
MGMT5603,17,Partnerships for the Goals,Yes,Emphasizes global collaboration and partnerships through international business strategy,2024-11-16 20:56:25.788810
AGSM9155,4,Quality Education,Yes,Course provides postgraduate business education and consulting skills development,2024-11-16 20:56:29.888726
AGSM9155,8,Decent Work and Economic Growth,Yes,Focuses on strategic business consulting and problem-solving for organizations,2024-11-16 20:56:29.888737
AGSM9155,9,Industry Innovation and Infrastructure,Yes,Develops strategic consulting capabilities and business innovation skills,2024-11-16 20:56:29.888740
AGSM9155,12,Responsible Consumption and Production,Yes,Includes focus on responsible business practices and sustainability considerations,2024-11-16 20:56:29.888742
AGSM9155,16,"Peace, Justice and Strong Institutions",Yes,Emphasizes ethical frameworks and responsible management principles,2024-11-16 20:56:29.888744
AGSM9155,17,Partnerships for the Goals,Yes,Involves partnerships between university and client organizations for real-world projects,2024-11-16 20:56:29.888747
MGMT5800,4,Quality Education,Yes,Course provides postgraduate education in technology management and innovation,2024-11-16 20:56:33.574090
MGMT5800,8,Decent Work and Economic Growth,Yes,"Focuses on business strategy, innovation, and economic competitiveness",2024-11-16 20:56:33.574100
MGMT5800,9,Industry Innovation and Infrastructure,Yes,"Core focus on managing technology, innovation and organizational change",2024-11-16 20:56:33.574103
MGMT5800,12,Responsible Consumption and Production,Yes,Covers sustainable business practices and corporate social responsibility,2024-11-16 20:56:33.574105
MGMT5800,17,Partnerships for the Goals,Yes,Emphasizes collaboration and teamwork in innovation teams,2024-11-16 20:56:33.574107
AGSM9583,4,Quality Education,Yes,Course provides postgraduate business education focused on sustainability,2024-11-16 20:56:37.279825
AGSM9583,8,Decent Work and Economic Growth,Yes,Focuses on sustainable business practices and responsible global business,2024-11-16 20:56:37.279833
AGSM9583,9,Industry Innovation and Infrastructure,Yes,Explores innovative approaches to sustainability challenges in organizations,2024-11-16 20:56:37.279834
AGSM9583,12,Responsible Consumption and Production,Yes,Addresses sustainable business practices and organizational responsibility,2024-11-16 20:56:37.279836
AGSM9583,13,Climate Action,Yes,Course examines environmental sustainability challenges and solutions,2024-11-16 20:56:37.279837
AGSM9583,17,Partnerships for the Goals,Yes,Emphasizes global collaboration and understanding of UN SDGs across regions,2024-11-16 20:56:37.279839
AGSM9152,4,Quality Education,Yes,Course provides postgraduate business education in digital strategy and management,2024-11-16 20:56:41.559064
AGSM9152,8,Decent Work and Economic Growth,Yes,Focuses on digital transformation and innovation for business growth and economic development,2024-11-16 20:56:41.559074
AGSM9152,9,Industry Innovation and Infrastructure,Yes,"Covers digital technology adoption, innovation and infrastructure development in organizations",2024-11-16 20:56:41.559077
AGSM9152,12,Responsible Consumption and Production,Yes,Addresses responsible business practices and ethical considerations in digital strategy,2024-11-16 20:56:41.559079
AGSM9152,16,Peace Justice and Strong Institutions,Yes,Covers governance frameworks and responsible decision-making in digital technology management,2024-11-16 20:56:41.559081
AGSM9152,17,Partnerships for the Goals,Yes,Emphasizes digital platform ecosystems and collaborative business models,2024-11-16 20:56:41.559083
MGMT5701,1,No Poverty,No,Not enough information,2024-11-16 20:56:46.922626
MGMT5701,3,Good Health and Well-being,No,Not enough information,2024-11-16 20:56:46.922636
MGMT5701,4,Quality Education,Yes,Course provides postgraduate business education,2024-11-16 20:56:46.922639
MGMT5701,5,Gender Equality,Yes,"Course covers workforce equity, inclusion and equal opportunity standards",2024-11-16 20:56:46.922641
MGMT5701,8,Decent Work and Economic Growth,Yes,"Focuses on employment relations, labor rights, and decent work conditions globally",2024-11-16 20:56:46.922643
MGMT5701,10,Reduced Inequalities,Yes,"Addresses workplace equity, inclusion and international labor standards",2024-11-16 20:56:46.922646
MGMT5701,16,"Peace, Justice and Strong Institutions",Yes,Covers labor dispute resolution systems and institutional frameworks,2024-11-16 20:56:46.922648
MGMT5701,17,Partnerships for the Goals,Yes,"Examines role of international organizations like ILO, WTO and global union federations",2024-11-16 20:56:46.922651
AGSM9101,4,Quality Education,Yes,Course provides postgraduate education in project management skills and leadership development,2024-11-16 20:56:52.310573
AGSM9101,5,Gender Equality,Yes,"Course emphasizes diversity, inclusion and equal participation through team activities",2024-11-16 20:56:52.310585
AGSM9101,8,Decent Work and Economic Growth,Yes,Focuses on developing project management capabilities for organizational growth and efficiency,2024-11-16 20:56:52.310588
AGSM9101,9,Industry Innovation and Infrastructure,Yes,Teaches skills for managing complex projects and organizational transformation,2024-11-16 20:56:52.310590
AGSM9101,12,Responsible Consumption and Production,Yes,Includes content on sustainable project management practices and responsible business practices,2024-11-16 20:56:52.310593
AGSM9101,16,Peace Justice and Strong Institutions,Yes,"Covers ethical decision making, governance and institutional capability building",2024-11-16 20:56:52.310596
AGSM9101,17,Partnerships for the Goals,Yes,"Emphasizes stakeholder management, team collaboration and organizational partnerships",2024-11-16 20:56:52.310598
MGMT2106,4,Quality Education,Yes,Course provides university-level business education focused on management systems and cultural competence,2024-11-16 20:56:56.713362
MGMT2106,8,Decent Work and Economic Growth,Yes,Teaches management practices and systems across different economic contexts,2024-11-16 20:56:56.713372
MGMT2106,10,Reduced Inequalities,Yes,Focuses on understanding and working effectively with cultural differences in business settings,2024-11-16 20:56:56.713374
MGMT2106,16,"Peace, Justice and Strong Institutions",Yes,"Examines how different institutional systems (economic, legal, political) affect management practices",2024-11-16 20:56:56.713376
MGMT2106,17,Partnerships for the Goals,Yes,Develops skills for cross-cultural collaboration and international business partnerships,2024-11-16 20:56:56.713377
MGMT5940,4,Quality Education,Yes,Course provides postgraduate education in career management skills and professional development,2024-11-16 20:57:00.400299
MGMT5940,5,Gender Equality,Yes,Course addresses equity and diversity issues in careers including gender bias through ambivalent sexism inventory,2024-11-16 20:57:00.400322
MGMT5940,8,Decent Work and Economic Growth,Yes,"Course focuses on career development, job search skills, and sustainable employment",2024-11-16 20:57:00.400325
MGMT5940,10,Reduced Inequalities,Yes,Addresses equity issues in career advancement and workplace inclusion,2024-11-16 20:57:00.400328
MGMT5940,16,"Peace, Justice and Strong Institutions",Yes,Covers responsible business practice and ethical career management principles,2024-11-16 20:57:00.400331
AGSM9122,4,Quality Education,Yes,Course provides postgraduate business education focused on economics and management,2024-11-16 20:57:03.635620
AGSM9122,8,Decent Work and Economic Growth,Yes,"Covers economic growth, employment, and business performance concepts",2024-11-16 20:57:03.635630
AGSM9122,9,Industry Innovation and Infrastructure,Yes,"Addresses industry analysis, market structures and business strategy",2024-11-16 20:57:03.635633
AGSM9122,12,Responsible Consumption and Production,Yes,Includes content on responsible management and sustainable business practices,2024-11-16 20:57:03.635635
AGSM9122,17,Partnerships for the Goals,Yes,Examines international economic trends and global business environments,2024-11-16 20:57:03.635637
MGMT5906,4,Quality Education,Yes,Course provides postgraduate business education focused on organizational management and leadership development,2024-11-16 20:57:08.631746
MGMT5906,5,Gender Equality,Yes,"Course emphasizes diversity, inclusion and working with people from different backgrounds",2024-11-16 20:57:08.631756
MGMT5906,8,Decent Work and Economic Growth,Yes,"Focuses on workplace management, organizational behavior and professional skills development",2024-11-16 20:57:08.631758
MGMT5906,10,Reduced Inequalities,Yes,Promotes inclusive workplaces and collaboration across diverse backgrounds,2024-11-16 20:57:08.631760
MGMT5906,12,Responsible Consumption and Production,Yes,Teaches responsible business practices and ethical considerations in management,2024-11-16 20:57:08.631762
MGMT5906,16,"Peace, Justice and Strong Institutions",Yes,Develops skills for building effective organizations with good governance and ethical leadership,2024-11-16 20:57:08.631765
